configuration,event_id,cow,scenario,target_branch,start,end,duration_hours,expected_hypo,expected_instability,expected_hybrid,design_reason,heldout_start,event_after_heldout,informative_source_window,hypo_detected_any_overlap,hypo_novel_start_count,hypo_episode_overlap,hypo_detected_iou20,hypo_best_iou,hypo_episode_overlap_raw,hypo_detected_iou20_raw,hypo_best_iou_raw,hypo_attributable_interval_count,hypo_onset_delay_hours,hypo_score_max,hypo_background_notifs,instability_detected_any_overlap,instability_novel_start_count,instability_episode_overlap,instability_detected_iou20,instability_best_iou,instability_episode_overlap_raw,instability_detected_iou20_raw,instability_best_iou_raw,instability_attributable_interval_count,instability_onset_delay_hours,instability_score_max,instability_background_notifs,hybrid_detected_any_overlap,hybrid_novel_start_count,hybrid_episode_overlap,hybrid_detected_iou20,hybrid_best_iou,hybrid_episode_overlap_raw,hybrid_detected_iou20_raw,hybrid_best_iou_raw,hybrid_attributable_interval_count,hybrid_onset_delay_hours,hybrid_score_max,hybrid_background_notifs,monitoring_days
strict_cooldown_24h,8147_hypo_marked_2117,8147,hypo_marked,HYPO,2023-11-07 11:45:00,2023-11-09 11:30:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 22:30:00,True,True,1,1,1,1,0.375,1,1,0.7083333333333334,108,12.0,0.49120063359422794,4,0,0,0,0,0.0,0,0,0.0,23,,0.9147816770310175,4,1,1,1,1,0.375,1,1,0.7083333333333334,131,12.0,0.9147816770310175,6,10.270833333333334
strict_cooldown_24h,8147_instability_mild_2333,8147,instability_mild,INSTABILITE,2023-11-09 17:45:00,2023-11-10 01:30:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 22:30:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.13885393749544694,4,0,0,1,0,0.15625,1,1,0.34375,5,,0.7323315466849569,4,0,0,1,0,0.15625,1,1,0.34375,5,,0.7323315466849569,6,10.270833333333334
strict_cooldown_24h,8147_instability_moderate_2389,8147,instability_moderate,INSTABILITE,2023-11-10 07:45:00,2023-11-10 19:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 22:30:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.1026550152228567,4,0,0,0,0,0.0,0,0,0.0,0,,0.4370594997912378,4,0,0,0,0,0.0,0,0,0.0,0,,0.4370594997912378,6,10.270833333333334
strict_cooldown_24h,8147_instability_marked_1516,8147,instability_marked,INSTABILITE,2023-11-01 05:30:00,2023-11-01 21:15:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 22:30:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.17239022081007846,4,0,0,0,0,0.0,0,0,0.0,0,,0.4903462694784884,4,0,0,0,0,0.0,0,0,0.0,0,,0.4903462694784884,6,10.270833333333334
strict_cooldown_24h,8147_isolated_sensor_spike_1604,8147,isolated_sensor_spike,CONTROLE,2023-11-02 03:30:00,2023-11-02 03:30:00,0.25,0,0,0,Contrôle négatif: un seul pic de Motion Index doit être rejeté.,2023-10-31 22:30:00,True,False,0,0,0,0,0.0,1,0,0.016666666666666666,0,,0.25764053625887795,4,0,0,0,0,0.0,0,0,0.0,0,,0.28616045623355874,4,0,0,0,0,0.0,1,0,0.016666666666666666,0,,0.28616045623355874,6,10.270833333333334
strict_cooldown_24h,8147_short_exercise_1629,8147,short_exercise,CONTROLE,2023-11-02 09:45:00,2023-11-02 11:30:00,2.0,0,0,0,Contrôle négatif: hausse cohérente mais trop brève pour un épisode persistant.,2023-10-31 22:30:00,True,True,0,0,0,0,0.0,1,0,0.13114754098360656,0,,0.01365046535677351,4,0,0,0,0,0.0,0,0,0.0,7,,0.6341934550508834,4,0,0,0,0,0.0,1,0,0.13114754098360656,7,,0.6341934550508834,6,10.270833333333334
strict_cooldown_24h,8147_estrus_like_activity_1661,8147,estrus_like_activity,CONFONDANT,2023-11-02 17:45:00,2023-11-02 23:30:00,6.0,0,0,0,"Contrôle adversarial: activité de type œstrus, indiscernable sans contexte externe.",2023-10-31 22:30:00,True,True,0,0,0,0,0.0,0,0,0.0,1,,0.03481902127512906,4,1,1,1,0,0.14814814814814814,1,0,0.10526315789473684,7,5.0,1.0,4,1,1,1,0,0.14814814814814814,1,0,0.10526315789473684,8,5.0,1.0,6,10.270833333333334
strict_cooldown_24h,8147_nonlocomotor_hypoactivity_1709,8147,nonlocomotor_hypoactivity,CONFONDANT,2023-11-03 05:45:00,2023-11-04 05:30:00,24.0,0,0,0,"Contrôle adversarial: hypoactivité non locomotrice, causalité indiscernable par capteur seul.",2023-10-31 22:30:00,True,True,1,1,1,1,0.4117647058823529,1,1,0.34146341463414637,96,10.0,0.36662441559393194,4,0,0,0,0,0.0,0,0,0.0,17,,0.7499999999999999,4,1,1,1,1,0.4117647058823529,1,1,0.32941176470588235,96,10.0,0.7499999999999999,6,10.270833333333334
strict_cooldown_24h,8149_hypo_mild_1720,8149,hypo_mild,HYPO,2023-11-03 10:00:00,2023-11-04 09:45:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,0,0,1,0,0.1875,1,1,0.5416666666666666,18,,0.30830818507967384,6,0,0,0,0,0.0,0,0,0.0,0,,0.5084615384615385,2,0,0,1,0,0.1875,1,1,0.5416666666666666,18,,0.5084615384615385,7,10.177083333333334
strict_cooldown_24h,8149_hypo_moderate_1840,8149,hypo_moderate,HYPO,2023-11-04 16:00:00,2023-11-06 03:45:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,0,0,1,0,0.11805555555555555,1,1,0.8,17,,0.6405945381674549,6,0,0,0,0,0.0,0,0,0.0,0,,0.5236223319355209,2,0,0,1,0,0.11805555555555555,1,1,0.8,17,,0.6405945381674549,7,10.177083333333334
strict_cooldown_24h,8149_hypo_marked_2008,8149,hypo_marked,HYPO,2023-11-06 10:00:00,2023-11-08 09:45:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,1,1,1,0,0.15104166666666666,1,1,0.3789954337899543,29,27.25,0.42749921266701557,6,0,0,0,0,0.0,0,0,0.0,11,,1.0,2,1,1,1,0,0.15104166666666666,1,1,0.3624454148471616,32,27.25,1.0,7,10.177083333333334
strict_cooldown_24h,8149_instability_mild_2224,8149,instability_mild,INSTABILITE,2023-11-08 16:00:00,2023-11-08 23:45:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,0,0.09090909090909091,0,,0.12645310216585573,6,0,0,0,0,0.0,0,0,0.0,0,,0.27136056987258467,2,0,0,0,0,0.0,1,0,0.09090909090909091,0,,0.27136056987258467,7,10.177083333333334
strict_cooldown_24h,8149_instability_moderate_2280,8149,instability_moderate,INSTABILITE,2023-11-09 06:00:00,2023-11-09 17:45:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.14848993353557224,6,1,1,1,1,0.23214285714285715,1,1,0.23214285714285715,21,8.75,0.4896210677891407,2,1,1,1,1,0.23214285714285715,1,1,0.23214285714285715,21,8.75,0.4896210677891407,7,10.177083333333334
strict_cooldown_24h,8149_instability_marked_2352,8149,instability_marked,INSTABILITE,2023-11-10 00:00:00,2023-11-10 15:45:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,0,0.1875,0,,0.2414532365154563,6,0,0,0,0,0.0,0,0,0.0,0,,0.6318408429027467,2,0,0,0,0,0.0,1,0,0.1875,0,,0.6318408429027467,7,10.177083333333334
strict_cooldown_24h,8149_isolated_sensor_spike_1495,8149,isolated_sensor_spike,CONTROLE,2023-11-01 01:45:00,2023-11-01 01:45:00,0.25,0,0,0,Contrôle négatif: un seul pic de Motion Index doit être rejeté.,2023-10-31 18:45:00,True,False,0,0,0,0,0.0,1,0,0.03225806451612903,0,,0.43070440462992915,6,0,0,0,0,0.0,0,0,0.0,0,,0.2506884326744765,2,0,0,0,0,0.0,1,0,0.03225806451612903,0,,0.43070440462992915,7,10.177083333333334
strict_cooldown_24h,8149_short_exercise_1520,8149,short_exercise,CONTROLE,2023-11-01 08:00:00,2023-11-01 09:45:00,2.0,0,0,0,Contrôle négatif: hausse cohérente mais trop brève pour un épisode persistant.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.04705270352810714,6,0,0,0,0,0.0,0,0,0.0,2,,0.7962620020622396,2,0,0,0,0,0.0,0,0,0.0,2,,0.7962620020622396,7,10.177083333333334
strict_cooldown_24h,8149_estrus_like_activity_1552,8149,estrus_like_activity,CONFONDANT,2023-11-01 16:00:00,2023-11-01 21:45:00,6.0,0,0,0,"Contrôle adversarial: activité de type œstrus, indiscernable sans contexte externe.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,8,,0.03238865492999082,6,0,0,0,0,0.0,0,0,0.0,0,,0.4418739790182717,2,0,0,0,0,0.0,0,0,0.0,8,,0.4418739790182717,7,10.177083333333334
strict_cooldown_24h,8149_nonlocomotor_hypoactivity_1600,8149,nonlocomotor_hypoactivity,CONFONDANT,2023-11-02 04:00:00,2023-11-03 03:45:00,24.0,0,0,0,"Contrôle adversarial: hypoactivité non locomotrice, causalité indiscernable par capteur seul.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,15,,0.2771233383037797,6,0,0,0,0,0.0,1,0,0.07291666666666667,6,,0.8611816339454483,2,0,0,0,0,0.0,1,0,0.07291666666666667,21,,0.8611816339454483,7,10.177083333333334
strict_cooldown_24h,8154_hypo_mild_1695,8154,hypo_mild,HYPO,2023-11-03 03:45:00,2023-11-04 03:30:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,5,,0.14269201546996546,4,0,0,0,0,0.0,1,1,0.22916666666666666,0,,1.0,6,0,0,0,0,0.0,1,1,0.22916666666666666,5,,1.0,8,10.177083333333334
strict_cooldown_24h,8154_hypo_moderate_1815,8154,hypo_moderate,HYPO,2023-11-04 09:45:00,2023-11-05 21:30:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,0,0,1,0,0.1527777777777778,1,1,0.7142857142857143,22,,0.7801044377569835,4,0,0,0,0,0.0,0,0,0.0,5,,0.8586186079545454,6,0,0,1,0,0.04861111111111111,1,1,0.7142857142857143,15,,0.8586186079545454,8,10.177083333333334
strict_cooldown_24h,8154_hypo_marked_1983,8154,hypo_marked,HYPO,2023-11-06 03:45:00,2023-11-08 03:30:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,1,2,1,1,0.21354166666666666,1,1,0.38308457711442784,62,9.5,0.455817876207374,4,0,0,0,0,0.0,0,0,0.0,29,,1.0,6,1,2,1,1,0.21354166666666666,1,1,0.34841628959276016,73,9.5,1.0,8,10.177083333333334
strict_cooldown_24h,8154_instability_mild_2199,8154,instability_mild,INSTABILITE,2023-11-08 09:45:00,2023-11-08 17:30:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.11741154368205095,4,0,0,0,0,0.0,1,0,0.14705882352941177,0,,0.32610366832748605,6,0,0,0,0,0.0,1,0,0.14705882352941177,0,,0.32610366832748605,8,10.177083333333334
strict_cooldown_24h,8154_instability_moderate_2255,8154,instability_moderate,INSTABILITE,2023-11-08 23:45:00,2023-11-09 11:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.11616007938687135,4,0,0,1,0,0.0625,1,0,0.06896551724137931,3,,1.0,6,0,0,0,0,0.0,1,0,0.06896551724137931,0,,1.0,8,10.177083333333334
strict_cooldown_24h,8154_instability_marked_2327,8154,instability_marked,INSTABILITE,2023-11-09 17:45:00,2023-11-10 09:30:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.030964542536886918,4,0,0,1,1,0.265625,1,1,0.609375,17,,1.0,6,0,0,1,1,0.265625,1,1,0.609375,17,,1.0,8,10.177083333333334
strict_cooldown_24h,8154_isolated_sensor_spike_2415,8154,isolated_sensor_spike,CONTROLE,2023-11-10 15:45:00,2023-11-10 15:45:00,0.25,0,0,0,Contrôle négatif: un seul pic de Motion Index doit être rejeté.,2023-10-31 18:45:00,True,False,0,0,0,0,0.0,0,0,0.0,0,,0.10666666666666667,4,0,0,0,0,0.0,0,0,0.0,0,,0.2016492305206608,6,0,0,0,0,0.0,0,0,0.0,0,,0.2016492305206608,8,10.177083333333334
strict_cooldown_24h,8154_short_exercise_1495,8154,short_exercise,CONTROLE,2023-11-01 01:45:00,2023-11-01 03:30:00,2.0,0,0,0,Contrôle négatif: hausse cohérente mais trop brève pour un épisode persistant.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.2360665356502539,4,0,0,0,0,0.0,1,1,0.375,0,,0.43220930232558136,6,0,0,0,0,0.0,1,1,0.375,0,,0.43220930232558136,8,10.177083333333334
strict_cooldown_24h,8154_estrus_like_activity_1527,8154,estrus_like_activity,CONFONDANT,2023-11-01 09:45:00,2023-11-01 15:30:00,6.0,0,0,0,"Contrôle adversarial: activité de type œstrus, indiscernable sans contexte externe.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,22,,0.07601945772985948,4,0,0,0,0,0.0,0,0,0.0,0,,1.0,6,0,0,0,0,0.0,0,0,0.0,22,,1.0,8,10.177083333333334
strict_cooldown_24h,8154_nonlocomotor_hypoactivity_1575,8154,nonlocomotor_hypoactivity,CONFONDANT,2023-11-01 21:45:00,2023-11-02 21:30:00,24.0,0,0,0,"Contrôle adversarial: hypoactivité non locomotrice, causalité indiscernable par capteur seul.",2023-10-31 18:45:00,True,True,1,1,1,1,0.5728155339805825,1,1,0.5728155339805825,67,9.25,0.43443277037309225,4,0,0,0,0,0.0,0,0,0.0,20,,0.9523123761511493,6,1,1,1,1,0.6020408163265306,1,1,0.5412844036697247,82,9.25,0.9523123761511493,8,10.177083333333334
strict_cooldown_24h,8165_hypo_mild_1668,8165,hypo_mild,HYPO,2023-11-02 19:45:00,2023-11-03 19:30:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,1,,0.13798784721962212,5,0,0,0,0,0.0,0,0,0.0,0,,0.9059830994466788,5,0,0,0,0,0.0,0,0,0.0,1,,0.9059830994466788,7,10.177083333333334
strict_cooldown_24h,8165_hypo_moderate_1788,8165,hypo_moderate,HYPO,2023-11-04 01:45:00,2023-11-05 13:30:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,0,0,1,0,0.0945945945945946,1,1,0.6206896551724138,18,,0.7140323648882506,5,0,0,0,0,0.0,0,0,0.0,0,,0.44999999999999996,5,0,0,1,0,0.0945945945945946,1,1,0.6206896551724138,18,,0.7140323648882506,7,10.177083333333334
strict_cooldown_24h,8165_hypo_marked_1956,8165,hypo_marked,HYPO,2023-11-05 19:45:00,2023-11-07 19:30:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,0,0,1,1,0.203125,1,1,0.4339622641509434,42,,0.42730735839591566,5,0,0,0,0,0.0,1,0,0.036458333333333336,22,,1.0,5,0,0,1,0,0.16145833333333334,1,1,0.4339622641509434,52,,1.0,7,10.177083333333334
strict_cooldown_24h,8165_instability_mild_2172,8165,instability_mild,INSTABILITE,2023-11-08 01:45:00,2023-11-08 09:30:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.23171534778803032,5,0,0,0,0,0.0,1,0,0.17142857142857143,0,,0.44789158686255026,5,0,0,0,0,0.0,1,0,0.17142857142857143,0,,0.44789158686255026,7,10.177083333333334
strict_cooldown_24h,8165_instability_moderate_2228,8165,instability_moderate,INSTABILITE,2023-11-08 15:45:00,2023-11-09 03:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,1,0.4927536231884058,9,,0.28119401495579804,5,0,0,0,0,0.0,0,0,0.0,0,,0.5015997235150841,5,0,0,0,0,0.0,1,1,0.4927536231884058,6,,0.5015997235150841,7,10.177083333333334
strict_cooldown_24h,8165_instability_marked_2300,8165,instability_marked,INSTABILITE,2023-11-09 09:45:00,2023-11-10 01:30:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.23654926910406493,5,0,0,0,0,0.0,0,0,0.0,0,,0.658627001528485,5,0,0,0,0,0.0,0,0,0.0,0,,0.658627001528485,7,10.177083333333334
strict_cooldown_24h,8165_isolated_sensor_spike_2388,8165,isolated_sensor_spike,CONTROLE,2023-11-10 07:45:00,2023-11-10 07:45:00,0.25,0,0,0,Contrôle négatif: un seul pic de Motion Index doit être rejeté.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,0,0.015151515151515152,0,,0.0876233458674819,5,0,0,0,0,0.0,0,0,0.0,4,,0.3315150334224177,5,0,0,0,0,0.0,1,0,0.015151515151515152,4,,0.3315150334224177,7,10.177083333333334
strict_cooldown_24h,8165_short_exercise_2413,8165,short_exercise,CONTROLE,2023-11-10 14:00:00,2023-11-10 15:45:00,2.0,0,0,0,Contrôle négatif: hausse cohérente mais trop brève pour un épisode persistant.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.13252379206232956,5,0,0,0,0,0.0,0,0,0.0,0,,0.6176680736560936,5,0,0,0,0,0.0,0,0,0.0,0,,0.6176680736560936,7,10.177083333333334
strict_cooldown_24h,8165_estrus_like_activity_1500,8165,estrus_like_activity,CONFONDANT,2023-11-01 01:45:00,2023-11-01 07:30:00,6.0,0,0,0,"Contrôle adversarial: activité de type œstrus, indiscernable sans contexte externe.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,1,0.27906976744186046,0,,0.26704014144283456,5,0,0,0,0,0.0,0,0,0.0,0,,0.21065504605105945,5,0,0,0,0,0.0,1,1,0.27906976744186046,0,,0.26704014144283456,7,10.177083333333334
strict_cooldown_24h,8165_nonlocomotor_hypoactivity_1548,8165,nonlocomotor_hypoactivity,CONFONDANT,2023-11-01 13:45:00,2023-11-02 13:30:00,24.0,0,0,0,"Contrôle adversarial: hypoactivité non locomotrice, causalité indiscernable par capteur seul.",2023-10-31 18:45:00,True,True,1,1,1,1,0.29357798165137616,1,1,0.29357798165137616,45,16.0,0.4579212691157925,5,0,0,0,0,0.0,0,0,0.0,15,,0.639108108108108,5,1,1,1,0,0.14678899082568808,1,1,0.29357798165137616,56,16.0,0.639108108108108,7,10.177083333333334
strict_cooldown_24h,8548_hypo_mild_1621,8548,hypo_mild,HYPO,2023-11-02 07:45:00,2023-11-03 07:30:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,0,0.1559633027522936,0,,0.45575264138286176,4,0,0,0,0,0.0,1,0,0.14423076923076922,8,,1.0,5,0,0,0,0,0.0,1,0,0.1559633027522936,8,,1.0,6,10.177083333333334
strict_cooldown_24h,8548_hypo_moderate_1741,8548,hypo_moderate,HYPO,2023-11-03 13:45:00,2023-11-05 01:30:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,0,0,1,0,0.013888888888888888,1,1,0.47058823529411764,2,,0.8052991130235758,4,0,0,0,0,0.0,1,0,0.04861111111111111,6,,1.0,5,0,0,1,0,0.013888888888888888,1,1,0.4419889502762431,2,,1.0,6,10.177083333333334
strict_cooldown_24h,8548_hypo_marked_1909,8548,hypo_marked,HYPO,2023-11-05 07:45:00,2023-11-07 07:30:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,1,1,1,1,0.2708333333333333,1,1,0.4583333333333333,52,12.75,0.5767384047048377,4,0,0,1,0,0.020100502512562814,1,0,0.08490566037735849,33,,1.0,5,1,1,1,1,0.2708333333333333,1,1,0.4583333333333333,85,12.75,1.0,6,10.177083333333334
strict_cooldown_24h,8548_instability_mild_2125,8548,instability_mild,INSTABILITE,2023-11-07 13:45:00,2023-11-07 21:30:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,10,,0.3462303284661042,4,0,0,0,0,0.0,1,0,0.09090909090909091,0,,0.9520470683257073,5,0,0,0,0,0.0,1,0,0.09090909090909091,10,,0.9520470683257073,6,10.177083333333334
strict_cooldown_24h,8548_instability_moderate_2181,8548,instability_moderate,INSTABILITE,2023-11-08 03:45:00,2023-11-08 15:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,5,,0.11127129340346861,4,0,0,1,0,0.041666666666666664,1,1,0.375,3,,0.9286637136282617,5,0,0,1,0,0.041666666666666664,1,1,0.375,8,,0.9286637136282617,6,10.177083333333334
strict_cooldown_24h,8548_instability_marked_2253,8548,instability_marked,INSTABILITE,2023-11-08 21:45:00,2023-11-09 13:30:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.21432445964750965,4,1,1,1,0,0.140625,1,0,0.140625,9,5.75,0.6111435667375742,5,1,1,1,0,0.140625,1,0,0.140625,9,5.75,0.6111435667375742,6,10.177083333333334
strict_cooldown_24h,8548_isolated_sensor_spike_2341,8548,isolated_sensor_spike,CONTROLE,2023-11-09 19:45:00,2023-11-09 19:45:00,0.25,0,0,0,Contrôle négatif: un seul pic de Motion Index doit être rejeté.,2023-10-31 18:45:00,True,False,0,0,0,0,0.0,0,0,0.0,0,,0.05,4,0,0,0,0,0.0,0,0,0.0,0,,0.27037479901329714,5,0,0,0,0,0.0,0,0,0.0,0,,0.27037479901329714,6,10.177083333333334
strict_cooldown_24h,8548_short_exercise_2366,8548,short_exercise,CONTROLE,2023-11-10 02:00:00,2023-11-10 03:45:00,2.0,0,0,0,Contrôle négatif: hausse cohérente mais trop brève pour un épisode persistant.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.10838221161000597,4,0,0,0,0,0.0,0,0,0.0,0,,0.14737756243508443,5,0,0,0,0,0.0,0,0,0.0,0,,0.14737756243508443,6,10.177083333333334
strict_cooldown_24h,8548_estrus_like_activity_2398,8548,estrus_like_activity,CONFONDANT,2023-11-10 10:00:00,2023-11-10 15:45:00,6.0,0,0,0,"Contrôle adversarial: activité de type œstrus, indiscernable sans contexte externe.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.09761904761904762,4,1,1,1,0,0.18181818181818182,1,0,0.18181818181818182,15,4.5,0.9779229441385529,5,1,1,1,0,0.18181818181818182,1,0,0.18181818181818182,15,4.5,0.9779229441385529,6,10.177083333333334
strict_cooldown_24h,8548_nonlocomotor_hypoactivity_1501,8548,nonlocomotor_hypoactivity,CONFONDANT,2023-11-01 01:45:00,2023-11-02 01:30:00,24.0,0,0,0,"Contrôle adversarial: hypoactivité non locomotrice, causalité indiscernable par capteur seul.",2023-10-31 18:45:00,True,True,1,1,1,1,0.4205607476635514,1,1,0.32608695652173914,57,12.75,0.393232665102446,4,0,0,0,0,0.0,0,0,0.0,28,,1.0,5,1,1,1,1,0.4205607476635514,1,1,0.28846153846153844,84,12.75,1.0,6,10.177083333333334
strict_cooldown_24h,9888_hypo_mild_1500,9888,hypo_mild,HYPO,2023-11-01 01:45:00,2023-11-02 01:30:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,1,1,1,0,0.19327731092436976,1,0,0.19327731092436976,46,18.25,0.5351713851144226,5,0,0,0,0,0.0,0,0,0.0,0,,0.6047624765006321,4,1,1,1,0,0.19327731092436976,1,0,0.19327731092436976,46,18.25,0.6047624765006321,5,10.177083333333334
strict_cooldown_24h,9888_hypo_moderate_1620,9888,hypo_moderate,HYPO,2023-11-02 07:45:00,2023-11-03 19:30:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,0,0,1,0,0.09722222222222222,1,1,0.7291666666666666,20,,0.7285271959309543,5,0,0,0,0,0.0,0,0,0.0,0,,1.0,4,0,0,1,0,0.09722222222222222,1,1,0.7291666666666666,20,,1.0,5,10.177083333333334
strict_cooldown_24h,9888_hypo_marked_1788,9888,hypo_marked,HYPO,2023-11-04 01:45:00,2023-11-06 01:30:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,0,0,1,1,0.21354166666666666,1,1,0.6847290640394089,44,,0.7355664320690996,5,0,0,0,0,0.0,1,0,0.13020833333333334,12,,1.0,4,0,0,1,1,0.21354166666666666,1,1,0.6205357142857143,50,,1.0,5,10.177083333333334
strict_cooldown_24h,9888_instability_mild_2004,9888,instability_mild,INSTABILITE,2023-11-06 07:45:00,2023-11-06 15:30:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.2894665966815565,5,0,0,0,0,0.0,1,0,0.1111111111111111,0,,0.9759054426146705,4,0,0,0,0,0.0,1,0,0.08333333333333333,0,,0.9759054426146705,5,10.177083333333334
strict_cooldown_24h,9888_instability_moderate_2060,9888,instability_moderate,INSTABILITE,2023-11-06 21:45:00,2023-11-07 09:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.13333913918869916,5,0,0,1,0,0.041666666666666664,1,0,0.10526315789473684,3,,1.0,4,0,0,1,0,0.041666666666666664,1,0,0.10526315789473684,3,,1.0,5,10.177083333333334
strict_cooldown_24h,9888_instability_marked_2132,9888,instability_marked,INSTABILITE,2023-11-07 15:45:00,2023-11-08 07:30:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,1,0.375,9,,0.3107018111370486,5,1,1,1,0,0.1875,1,1,0.4782608695652174,25,7.75,1.0,4,1,1,1,0,0.1875,1,1,0.6956521739130435,25,7.75,1.0,5,10.177083333333334
